"Matricula","Periodo","Media_Int","Cod_Disciplina","Cod_Evasao","Nome_Disciplina","Situacao","Discreta","P1","P2","Grafos","TC","Eda","IC","GI","Leda","LP1","LP2"
"B11765",2014.1,57,1411172,1,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,57,0,0,0,0,0
"B11773",2007.1,97,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,97,0,0,0,0,0,0,0,0,0
"B11773",2007.1,97,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,97,0,0,0,0
"B11773",2007.1,97,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,97,0
"B11773",2007.2,78,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",78,0,0,0,0,0,0,0,0,0,0
"B11773",2007.2,81,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,81,0,0,0,0,0,0,0
"B11773",2007.2,87,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,87
"B11773",2007.2,88,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,88,0,0,0,0,0,0,0,0
"B11773",2008.1,79,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,79,0,0,0,0,0
"B11773",2008.1,85,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,85,0,0,0,0,0,0
"B11773",2008.1,93,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,93,0,0
"B11773",2008.2,82,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,82,0,0,0
"B11774",2004.1,57,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,57,0,0,0,0,0,0,0,0,0
"B11774",2004.1,57,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,57,0
"B11774",2004.1,65,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,65,0,0,0,0
"B11774",2004.2,35,1411168,0,"PROGRAMAÇÃO.II","Reprovado",0,0,35,0,0,0,0,0,0,0,0
"B11774",2004.2,53,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,53,0,0,0,0,0,0,0
"B11774",2004.2,59,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",59,0,0,0,0,0,0,0,0,0,0
"B11774",2004.2,78,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,78
"B11774",2005.1,67,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,67,0,0,0,0,0,0
"B11774",2005.1,70,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,70,0,0,0,0,0,0,0,0
"B11774",2005.2,50,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,50,0,0,0,0,0
"B11774",2005.2,57,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,57,0,0
"B11774",2005.2,84,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,84,0,0,0
"B11776",2008.1,91,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,91,0,0,0,0,0,0,0,0,0
"B11776",2008.1,93,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,93,0,0,0,0
"B11776",2008.1,93,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,93,0
"B11776",2008.2,82,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",82,0,0,0,0,0,0,0,0,0,0
"B11776",2008.2,85,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,85,0,0,0,0,0,0,0
"B11776",2008.2,90,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,90,0,0,0,0,0,0,0,0
"B11776",2008.2,96,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,96
"B11776",2009.1,61,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,61,0,0,0,0,0,0
"B11776",2009.1,71,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,71,0,0,0,0,0
"B11776",2009.1,80,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,80,0,0,0
"B11776",2009.1,89,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,89,0,0
"B11777",2002.1,84,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,84,0,0,0,0
"B11777",2002.1,94,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,94,0,0,0,0,0,0,0,0,0
"B11777",2002.1,94,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,94,0
"B11777",2002.2,28,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",28,0,0,0,0,0,0,0,0,0,0
"B11777",2002.2,77,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,77,0,0,0,0,0,0,0
"B11777",2002.2,82,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,82,0,0,0,0,0,0,0,0
"B11777",2002.2,89,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,89
"B11777",2003.1,32,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,32,0,0,0,0,0
"B11777",2003.1,45,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,0,0,0,45,0,0
"B11777",2003.1,71,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,71,0,0,0
"B11777",2003.2,28,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,28,0,0,0,0,0
"B11777",2003.2,37,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,0,0,0,37,0,0
"B11777",2003.2,55,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",55,0,0,0,0,0,0,0,0,0,0
"B11777",2004.1,72,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,72,0,0,0,0,0,0
"B11777",2004.1,73,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,73,0,0,0,0,0
"B11777",2004.1,73,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,73,0,0
"B11778",2003.1,79,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,79,0,0,0,0
"B11778",2003.1,80,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,80,0,0,0,0,0,0,0,0,0
"B11778",2003.1,83,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,83,0
"B11778",2003.2,71,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",71,0,0,0,0,0,0,0,0,0,0
"B11778",2003.2,72,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,72,0,0,0,0,0,0,0,0
"B11778",2003.2,74,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,74,0,0,0,0,0,0,0
"B11778",2003.2,83,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,83
"B11778",2004.1,51,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,51,0,0,0,0,0
"B11778",2004.1,74,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,74,0,0,0,0,0,0
"B11778",2004.1,76,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,76,0,0,0
"B11778",2004.1,87,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,87,0,0
"B11782",2008.2,64,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,64,0
"B11782",2008.2,73,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,73,0,0,0,0,0,0,0,0,0
"B11782",2008.2,83,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,83,0,0,0,0
"B11782",2009.1,70,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,70,0,0,0,0,0,0,0
"B11782",2009.1,72,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",72,0,0,0,0,0,0,0,0,0,0
"B11782",2009.1,85,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,85,0,0,0,0,0,0,0,0
"B11782",2009.1,88,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,88
"B11782",2009.2,18,1411172,1,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,18,0,0,0,0,0
"B11782",2009.2,72,1411171,1,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,72,0,0,0,0,0,0
"B11782",2009.2,76,1411176,1,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,76,0,0,0
"B11782",2009.2,77,1411179,1,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,77,0,0
"B11783",2003.2,58,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,58,0,0,0,0
"B11783",2003.2,60,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,60,0,0,0,0,0,0,0,0,0
"B11783",2003.2,80,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,80,0
"B11783",2004.1,52,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,52,0,0,0,0,0,0,0
"B11783",2004.1,56,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,56,0,0,0,0,0,0,0,0
"B11783",2004.1,67,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",67,0,0,0,0,0,0,0,0,0,0
"B11783",2004.1,72,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,72
"B11783",2004.2,51,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,51,0,0,0,0,0
"B11783",2004.2,65,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,65,0,0,0,0,0,0
"B11783",2004.2,70,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,70,0,0,0
"B11783",2004.2,72,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,72,0,0
"B11786",2009.1,50,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,50,0,0,0,0,0,0,0,0,0
"B11786",2009.1,58,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,58,0
"B11786",2009.2,35,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",35,0,0,0,0,0,0,0,0,0,0
"B11786",2009.2,45,1411168,0,"PROGRAMAÇÃO.II","Reprovado",0,0,45,0,0,0,0,0,0,0,0
"B11786",2009.2,50,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,50,0,0,0,0,0,0,0
"B11786",2009.2,77,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,77
"B11786",2010.1,34,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",34,0,0,0,0,0,0,0,0,0,0
"B11786",2010.1,53,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,53,0,0,0,0,0,0,0,0
"B11786",2010.1,70,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,70,0,0,0
"B11786",2010.2,28,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,28,0,0,0,0,0
"B11786",2010.2,58,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",58,0,0,0,0,0,0,0,0,0,0
"B11786",2010.2,75,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,75,0,0
"B11786",2011.1,33,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,33,0,0,0,0,0
"B11786",2011.1,50,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,50,0,0,0,0,0,0
"B11786",2014.1,78,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,78,0,0,0,0,0
"B11855",2012.1,31,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,31,0
"B11855",2012.1,32,1411167,0,"PROGRAMAÇÃO.I","Reprovado",0,32,0,0,0,0,0,0,0,0,0
"B11855",2012.1,74,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,74,0,0,0,0
"B11855",2012.2,59,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",59,0,0,0,0,0,0,0,0,0,0
"B11855",2012.2,83,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,83,0,0,0,0,0,0,0,0,0
"B11855",2012.2,83,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,83,0
"B11855",2013.1,70,1411181,1,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,70
"B11855",2013.1,76,1411168,1,"PROGRAMAÇÃO.II","Aprovado",0,0,76,0,0,0,0,0,0,0,0
"B11855",2013.1,78,1411170,1,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,78,0,0,0,0,0,0,0
"B11859",2014.1,89,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,89,0,0,0,0,0,0,0,0,0
"B11859",2014.1,89,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,89,0
"B11859",2014.1,95,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,95,0,0,0,0
"B11864",2011.2,60,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,60,0,0,0,0,0,0,0,0,0
"B11864",2011.2,60,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,60,0
"B11864",2011.2,74,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,74,0,0,0,0
"B11864",2012.1,15,1411168,0,"PROGRAMAÇÃO.II","Reprovado",0,0,15,0,0,0,0,0,0,0,0
"B11864",2012.1,18,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,18
"B11864",2012.1,25,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",25,0,0,0,0,0,0,0,0,0,0
"B11864",2012.1,70,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,70,0,0,0,0,0,0,0
"B11864",2012.2,33,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",33,0,0,0,0,0,0,0,0,0,0
"B11864",2012.2,46,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Reprovado",0,0,0,0,0,0,0,46,0,0,0
"B11864",2012.2,51,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,51,0,0,0,0,0,0,0,0
"B11864",2012.2,55,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,55
"B11864",2013.1,0,1109113,1,"MATEMÁTICA.DISCRETA","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B11864",2013.1,0,1411179,1,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B11864",2013.1,6,1411172,1,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,6,0,0,0,0,0
"B11866",2013.2,38,1411167,0,"PROGRAMAÇÃO.I","Reprovado",0,38,0,0,0,0,0,0,0,0,0
"B11866",2013.2,38,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,38,0
"B11866",2013.2,70,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,70,0,0,0,0
"B11866",2014.1,60,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",60,0,0,0,0,0,0,0,0,0,0
"B11866",2014.1,75,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,75,0,0,0,0,0,0,0,0,0
"B11866",2014.1,75,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,75,0
"B11867",2012.1,0,1411167,1,"PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B11867",2012.1,0,1411174,1,"INTRODUÇÃO.A.COMPUTAÇÃO","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B11867",2012.1,0,1411180,1,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B1187",2011.1,52,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,52,0,0,0,0,0,0,0,0,0
"B1187",2011.1,52,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,52,0
"B1187",2011.1,76,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,76,0,0,0,0
"B1187",2011.2,0,1411168,1,"PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B1187",2011.2,0,1411170,1,"TEORIA.DOS.GRAFOS","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B1187",2011.2,0,1411176,1,"GERÊNCIA.DA.INFORMAÇÃO","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B1187",2011.2,0,1411181,1,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B11879",2013.1,0,1411174,1,"INTRODUÇÃO.A.COMPUTAÇÃO","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B11879",2013.1,25,1411167,1,"PROGRAMAÇÃO.I","Reprovado",0,25,0,0,0,0,0,0,0,0,0
"B11879",2013.1,25,1411180,1,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,25,0
"B11882",2011.1,89,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,89,0,0,0,0
"B11882",2011.1,93,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,93,0,0,0,0,0,0,0,0,0
"B11882",2011.1,93,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,93,0
"B11882",2011.2,70,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,70
"B11882",2011.2,76,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",76,0,0,0,0,0,0,0,0,0,0
"B11882",2011.2,90,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,90,0,0,0,0,0,0,0,0
"B11882",2011.2,98,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,98,0,0,0,0,0,0,0
"B11882",2012.1,68,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,68,0,0,0,0,0,0
"B11882",2012.1,80,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,80,0,0,0,0,0
"B11882",2012.1,85,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,85,0,0
"B11882",2012.2,70,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,70,0,0,0
"B11886",2006.1,79,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,79,0,0,0,0,0,0,0,0,0
"B11886",2006.1,81,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,81,0
"B11886",2006.1,88,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,88,0,0,0,0
"B11886",2006.2,72,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,72,0,0,0,0,0,0,0
"B11886",2006.2,80,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",80,0,0,0,0,0,0,0,0,0,0
"B11886",2006.2,83,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,83
"B11886",2006.2,85,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,85,0,0,0,0,0,0,0,0
"B11886",2007.1,73,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,73,0,0,0,0,0,0
"B11886",2007.1,80,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,80,0,0,0
"B11886",2007.1,85,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,85,0,0,0,0,0
"B11886",2007.1,87,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,87,0,0
"B11889",2010.2,52,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,52,0,0,0,0
"B11889",2010.2,70,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,70,0,0,0,0,0,0,0,0,0
"B11889",2010.2,70,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,70,0
"B11889",2011.1,54,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",54,0,0,0,0,0,0,0,0,0,0
"B11889",2011.1,70,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,70,0,0,0,0,0,0,0,0
"B11889",2011.1,70,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,70,0,0,0,0,0,0,0
"B11889",2011.1,73,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,73
"B11889",2011.2,70,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,70,0,0,0,0,0
"B11889",2011.2,72,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,72,0,0,0
"B11889",2011.2,77,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,77,0,0
"B11889",2012.1,65,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,65,0,0,0,0,0,0
"B11892",2005.2,62,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,62,0,0,0,0,0,0,0,0,0
"B11892",2005.2,67,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,67,0
"B11892",2005.2,92,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,92,0,0,0,0
"B11892",2006.1,56,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,56,0,0,0,0,0,0,0
"B11892",2006.1,60,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,60,0,0,0,0,0,0,0,0
"B11892",2006.1,61,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",61,0,0,0,0,0,0,0,0,0,0
"B11892",2006.1,81,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,81
"B11892",2006.2,20,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Reprovado",0,0,0,0,20,0,0,0,0,0,0
"B11892",2006.2,40,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,40,0,0,0,0,0
"B11892",2006.2,62,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,62,0,0
"B11892",2006.2,78,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,78,0,0,0
"B11892",2007.1,51,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,51,0,0,0,0,0,0
"B11892",2007.1,51,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,51,0,0,0,0,0
"B11893",2012.2,58,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,58,0,0,0,0
"B11893",2012.2,71,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,71,0,0,0,0,0,0,0,0,0
"B11893",2012.2,71,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,71,0
"B11893",2013.1,37,1411168,0,"PROGRAMAÇÃO.II","Reprovado",0,0,37,0,0,0,0,0,0,0,0
"B11893",2013.1,50,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,50,0,0,0,0,0,0,0
"B11893",2013.1,50,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,50
"B11893",2013.2,23,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",23,0,0,0,0,0,0,0,0,0,0
"B11893",2013.2,63,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,63,0,0,0
"B11893",2013.2,74,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,74,0,0,0,0,0,0,0,0
