"Matricula","Cod_Disciplina","Cod_Evasao","Nome_Disciplina","Media_Disciplina","Periodo","Situacao"
"B825",1411181,0,"LABORATÓRIO DE PROGRAMAÇÃO II",9.7,2005.2,"Aprovado"
"B8264",1411182,0,"LAB.DE ORG.E ARQUITETURA DE COMPUTADORES",7.7,2006.2,"Aprovado"
"B8264",1411268,0,"TECC(MODELAGEM DE AMBIENTES VIRTUAIS)",8.9,2007.2,"Aprovado"
"B8264",1411187,0,"ANÁLISE E TÉCNICA DE ALGORITMOS",3.5,2007.2,"Reprovado"
"B8264",1411170,0,"TEORIA DOS GRAFOS",7.1,2005.2,"Aprovado"
"B8264",1114107,0,"PROBABILIDADE E ESTATISTICA",5.1,2006.2,"Aprovado"
"B8264",1411172,0,"ESTRUTURA DE DADOS E ALGORITMOS",5.1,2006.1,"Aprovado"
"B8264",1411193,0,"BANCO DE DADOS I",7.1,2007.1,"Aprovado"
"B8264",1411197,0,"AVAL.DE DESEMPENHO DE SISTEMAS DISCRETOS",7.3,2009.1,"Aprovado"
"B8264",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",8.1,2005.1,"Aprovado"
"B8264",1411190,0,"REDES DE COMPUTADORES",5,2008.1,"Aprovado"
"B8264",1411218,0,"REDES DE PETRI",5.1,2008.2,"Aprovado"
"B8264",1411176,0,"GERÊNCIA DA INFORMAÇÃO",7.5,2006.1,"Aprovado"
"B8264",1411196,0,"INTELIGENCIA ARTIFICIAL I",7.4,2008.2,"Aprovado"
"B8264",1411191,0,"INTERCONEXÃO DE REDES DE COMPUTADORES",7,2008.2,"Aprovado"
"B8264",1411169,0,"PARADIGMAS DE LING. DE PROGRAMAÇÃO",5.1,2007.1,"Aprovado"
"B8264",1411188,0,"MÉTODOS E SOFTWARE NUMÉRICOS",8.3,2009.1,"Aprovado"
"B8264",1114114,0,"METODOS ESTATISTICOS",6.3,2007.1,"Aprovado"
"B8264",1114107,0,"PROBABILIDADE E ESTATISTICA",4,2006.1,"Reprovado"
"B8264",1411210,0,"MARKETING PARA INFORMÁTICA",8.2,2008.2,"Aprovado"
"B8264",1411194,0,"BANCO DE DADOS II",7.9,2008.1,"Aprovado"
"B8264",1411183,0,"LABORATÓRIO DE ENGENHARIA DE SOFTWARE",8,2007.2,"Aprovado"
"B8264",1411217,0,"PROJETO DE REDES DE COMPUTADORES",5,2009.1,"Aprovado"
"B8264",1305220,0,"INFORMÁTICA E SOCIEDADE",8.8,2007.2,"Aprovado"
"B8264",1411201,0,"EMPREENDEDORISMO",7.4,2007.2,"Aprovado"
"B8264",1305033,0,"SOCIOLOGIA INDUSTRIAL I",8,2009.1,"Aprovado"
"B8264",1411178,0,"SISTEMAS DE INFORMAÇÃO I",8.2,2006.2,"Aprovado"
"B8264",1307150,0,"INGLÊS",7.6,2007.2,"Aprovado"
"B8264",1411179,0,"LAB.DE ESTRUTURA DE DADOS E ALGORITMOS",7.1,2006.1,"Aprovado"
"B8264",1305218,0,"METODOLOGIA CIENTÍFICA",9.7,2005.2,"Aprovado"
"B8264",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",6,2005.1,"Aprovado"
"B8264",1411167,0,"PROGRAMAÇÃO I",7.1,2005.1,"Aprovado"
"B8264",1411186,0,"PROJETO EM COMPUTAÇÃO II",8.2,2009.1,"Aprovado"
"B8264",1411168,0,"PROGRAMAÇÃO II",6.3,2005.2,"Aprovado"
"B8264",1411195,0,"SISTEMAS DE INFORMAÇÃO II",5.6,2007.2,"Aprovado"
"B8264",1411171,0,"TEORIA DA COMPUTAÇÃO",5.3,2006.1,"Aprovado"
"B8264",1411187,0,"ANÁLISE E TÉCNICA DE ALGORITMOS",5,2008.1,"Aprovado"
"B8264",1411181,0,"LABORATÓRIO DE PROGRAMAÇÃO II",8.8,2005.2,"Aprovado"
"B8264",1108090,0,"FUNDAMENTOS DE FÍSICA MODERNA",7.1,2006.1,"Aprovado"
"B8264",1411177,0,"ENGENHARIA DE SOFTWARE I",8.2,2007.1,"Aprovado"
"B8264",1411272,0,"TECC(FLUXO DE TRABALHO INFORMATIZADO)",8.5,2008.2,"Aprovado"
"B8264",1411192,0,"SISTEMAS OPERACIONAIS",6.8,2008.1,"Aprovado"
"B8264",1411189,0,"COMPILADORES",7.1,2008.2,"Aprovado"
"B8264",1109113,0,"MATEMÁTICA DISCRETA",7,2005.2,"Aprovado"
"B8264",1305219,0,"DIREITO E CIDADANIA",8.5,2007.1,"Aprovado"
"B8264",1411203,0,"ESTÁGIO INTEGRADO",8.5,2008.1,"Aprovado"
"B8264",1108089,0,"FUNDAMENTOS DE FÍSICA CLÁSSICA",6.9,2005.2,"Aprovado"
"B8264",1411184,0,"LAB.DE INTERCON.DE REDES DE COMPUTADORES",7,2008.2,"Aprovado"
"B8264",1411238,0,"SEMINÁRIOS (EDUCAÇÃO AMBIENTAL)",8.5,2009.1,"Aprovado"
"B8264",1411173,0,"LÓGICA MATEMÁTICA",8.5,2007.1,"Aprovado"
"B8264",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",9.3,2005.1,"Aprovado"
"B8264",1304055,0,"FUTSAL",7.5,2009.1,"Aprovado"
"B8264",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",7.3,2005.1,"Aprovado"
"B8264",1411238,0,"SEMINÁRIOS (EDUCAÇÃO AMBIENTAL)",0,2008.2,"Reprovado por Falta"
"B8264",1411175,0,"ORG.E ARQUITETURA DE COMPUTADORES I",7.2,2006.2,"Aprovado"
"B8264",1411185,0,"PROJETO EM COMPUTAÇÃO I",8,2008.2,"Aprovado"
"B8264",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",7.2,2005.1,"Aprovado"
"B6047",1303021,0,"ECONOMIA",7.7,2006.1,"Aprovado"
"B6047",1301078,0,"GESTAO DA QUALIDADE",7,2006.2,"Aprovado"
"B6047",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",2.9,2005.1,"Reprovado"
"B6047",1411167,0,"PROGRAMAÇÃO I",2,2005.1,"Reprovado"
"B6047",1305020,0,"RELACOES HUMANAS",8.2,2008.1,"Aprovado"
"B6047",1301014,0,"ADMINISTRAÇÃO",8.4,2006.2,"Aprovado"
"B6047",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",0.4,2005.2,"Reprovado"
"B6047",1305020,0,"RELACOES HUMANAS",0,2007.2,"Reprovado por Falta"
"B6047",1411178,0,"SISTEMAS DE INFORMAÇÃO I",3.6,2007.1,"Reprovado"
"B6047",1305218,1,"METODOLOGIA CIENTÍFICA",0,2008.2,"Reprovado por Falta"
"B6047",1411210,1,"MARKETING PARA INFORMÁTICA",7.8,2008.2,"Aprovado"
"B6047",1305219,0,"DIREITO E CIDADANIA",7,2006.1,"Aprovado"
"B6047",1307150,0,"INGLÊS",8.5,2008.1,"Aprovado"
"B6047",1411167,0,"PROGRAMAÇÃO I",3.4,2007.1,"Reprovado"
"B6047",1411210,0,"MARKETING PARA INFORMÁTICA",0,2007.2,"Reprovado por Falta"
"B6047",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",2.4,2007.1,"Reprovado"
"B6047",1305220,0,"INFORMÁTICA E SOCIEDADE",8.5,2006.2,"Aprovado"
"B6047",1305218,0,"METODOLOGIA CIENTÍFICA",0,2005.2,"Reprovado por Falta"
"B6047",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",0,2006.1,"Reprovado por Falta"
"B6047",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",5,2005.1,"Aprovado"
"B6047",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",3.6,2007.1,"Reprovado"
"B6047",1411178,0,"SISTEMAS DE INFORMAÇÃO I",0,2008.1,"Reprovado por Falta"
"B6047",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",4.4,2005.2,"Reprovado"
"B6047",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",7,2005.1,"Aprovado"
"B6047",1411167,0,"PROGRAMAÇÃO I",1.2,2005.2,"Reprovado"
"B6047",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",4,2005.1,"Reprovado"
"B6047",1411180,1,"LABORATÓRIO DE PROGRAMAÇÃO I",0,2008.2,"Reprovado por Falta"
"B6047",1411167,1,"PROGRAMAÇÃO I",0,2008.2,"Reprovado por Falta"
"B6047",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",8.3,2005.1,"Aprovado"
"B6047",1411238,0,"SEMINÁRIOS (EDUCAÇÃO AMBIENTAL)",6,2007.1,"Aprovado"
"B6047",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",0,2008.1,"Reprovado por Falta"
"B6047",1305033,0,"SOCIOLOGIA INDUSTRIAL I",8,2006.1,"Aprovado"
"B6047",1411176,0,"GERÊNCIA DA INFORMAÇÃO",8.7,2005.2,"Aprovado"
"B13364",1411176,0,"GERÊNCIA DA INFORMAÇÃO",9,2006.1,"Aprovado"
"B13364",1411193,0,"BANCO DE DADOS I",7,2007.1,"Aprovado"
"B13364",1411186,0,"PROJETO EM COMPUTAÇÃO II",8,2008.2,"Aprovado"
"B13364",1411184,0,"LAB.DE INTERCON.DE REDES DE COMPUTADORES",5.5,2008.2,"Aprovado"
"B13364",1411235,0,"TECC(DESENV.DE APLIC.CORPORAT.AVANÇADAS)",9.4,2008.1,"Aprovado"
"B13364",1305219,0,"DIREITO E CIDADANIA",8.5,2008.2,"Aprovado"
"B13364",1411168,0,"PROGRAMAÇÃO II",8,2005.2,"Aprovado"
"B13364",1114107,0,"PROBABILIDADE E ESTATISTICA",7.5,2006.1,"Aprovado"
"B13364",1411187,0,"ANÁLISE E TÉCNICA DE ALGORITMOS",5.5,2007.2,"Aprovado"
"B13364",1411170,0,"TEORIA DOS GRAFOS",6.2,2005.2,"Aprovado"
"B13364",1411179,0,"LAB.DE ESTRUTURA DE DADOS E ALGORITMOS",9.3,2006.1,"Aprovado"
"B13364",1411273,0,"TECC (ARQUITETURA DE SOFTWARE)",9.2,2008.2,"Aprovado"
"B13364",1411189,0,"COMPILADORES",7,2007.2,"Aprovado"
"B13364",1411238,0,"SEMINÁRIOS (EDUCAÇÃO AMBIENTAL)",9,2007.1,"Aprovado"
"B13364",1411236,0,"TECC (SISTEMAS DE APOIO A DECISÃO)",9.1,2008.1,"Aprovado"
"B13364",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",8,2005.1,"Aprovado"
"B13364",1411185,0,"PROJETO EM COMPUTAÇÃO I",8.7,2008.1,"Aprovado"
"B13364",1411167,0,"PROGRAMAÇÃO I",7,2005.1,"Aprovado"
"B13364",1305220,0,"INFORMÁTICA E SOCIEDADE",9,2006.2,"Aprovado"
"B13364",1411183,0,"LABORATÓRIO DE ENGENHARIA DE SOFTWARE",8.2,2007.2,"Aprovado"
"B13364",1411196,0,"INTELIGENCIA ARTIFICIAL I",8.1,2008.1,"Aprovado"
"B13364",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",8.6,2005.1,"Aprovado"
"B13364",1411181,0,"LABORATÓRIO DE PROGRAMAÇÃO II",9.3,2005.2,"Aprovado"
"B13364",1411173,0,"LÓGICA MATEMÁTICA",8.9,2006.2,"Aprovado"
"B13364",1411190,0,"REDES DE COMPUTADORES",6.3,2007.1,"Aprovado"
"B13364",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",6.8,2005.1,"Aprovado"
"B13364",1411221,0,"SISTEMAS DE INFORMAÇÕES GEOGRÁFICAS",8,2009.1,"Aprovado"
"B13364",1305218,0,"METODOLOGIA CIENTÍFICA",7.8,2005.2,"Aprovado"
"B13364",1411178,0,"SISTEMAS DE INFORMAÇÃO I",8.8,2006.2,"Aprovado"
"B13364",1411203,0,"ESTÁGIO INTEGRADO",8,2009.1,"Aprovado"
"B13364",1411194,0,"BANCO DE DADOS II",7.7,2008.2,"Aprovado"
"B13364",1411169,0,"PARADIGMAS DE LING. DE PROGRAMAÇÃO",7.3,2006.2,"Aprovado"
"B13364",1411172,0,"ESTRUTURA DE DADOS E ALGORITMOS",7.2,2006.1,"Aprovado"
"B13364",1411259,0,"TECC (GRADES COMPUTACIONAIS)",9,2005.2,"Aprovado"
"B13364",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",7.5,2005.1,"Aprovado"
"B13364",1411197,0,"AVAL.DE DESEMPENHO DE SISTEMAS DISCRETOS",7,2009.1,"Aprovado"
"B13364",1114114,0,"METODOS ESTATISTICOS",7.2,2007.1,"Aprovado"
"B13364",1411171,0,"TEORIA DA COMPUTAÇÃO",9,2006.1,"Aprovado"
"B13364",1108090,0,"FUNDAMENTOS DE FÍSICA MODERNA",7.3,2006.1,"Aprovado"
"B13364",1411192,0,"SISTEMAS OPERACIONAIS",5.7,2007.2,"Aprovado"
"B13364",1108089,0,"FUNDAMENTOS DE FÍSICA CLÁSSICA",5.8,2005.2,"Aprovado"
"B13364",1411191,0,"INTERCONEXÃO DE REDES DE COMPUTADORES",5.5,2008.2,"Aprovado"
"B13364",1411182,0,"LAB.DE ORG.E ARQUITETURA DE COMPUTADORES",9.1,2006.2,"Aprovado"
"B13364",1411195,0,"SISTEMAS DE INFORMAÇÃO II",7.1,2007.1,"Aprovado"
"B13364",1411177,0,"ENGENHARIA DE SOFTWARE I",7.7,2007.1,"Aprovado"
"B13364",1411217,0,"PROJETO DE REDES DE COMPUTADORES",7.8,2009.1,"Aprovado"
"B13364",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",6.7,2005.1,"Aprovado"
"B13364",1411272,0,"TECC(FLUXO DE TRABALHO INFORMATIZADO)",8.5,2008.1,"Aprovado"
"B13364",1411175,0,"ORG.E ARQUITETURA DE COMPUTADORES I",7.2,2006.2,"Aprovado"
"B13364",1109113,0,"MATEMÁTICA DISCRETA",7.7,2005.2,"Aprovado"
"B13364",1411202,0,"ENGENHARIA DE SOFTWARE II",9.2,2008.2,"Aprovado"
"B13364",1411188,0,"MÉTODOS E SOFTWARE NUMÉRICOS",8.1,2009.1,"Aprovado"
"B13364",1411265,0,"TECC(REDES AD HOC SEM FIO)",9,2009.1,"Aprovado"
"B20674",1411190,0,"REDES DE COMPUTADORES",7.1,2008.2,"Aprovado"
"B20674",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",7.2,2005.1,"Aprovado"
"B20674",1108089,0,"FUNDAMENTOS DE FÍSICA CLÁSSICA",5.5,2005.2,"Aprovado"
"B20674",1411196,0,"INTELIGENCIA ARTIFICIAL I",5.8,2009.2,"Aprovado"
"B20674",1411186,0,"PROJETO EM COMPUTAÇÃO II",8.6,2009.2,"Aprovado"
"B20674",1411203,0,"ESTÁGIO INTEGRADO",7.8,2009.2,"Aprovado"
"B20674",1411272,0,"TECC(FLUXO DE TRABALHO INFORMATIZADO)",0,2008.2,"Reprovado por Falta"
"B20674",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",7,2005.1,"Aprovado"
"B20674",1411197,0,"AVAL.DE DESEMPENHO DE SISTEMAS DISCRETOS",6.3,2009.1,"Aprovado"
"B20674",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",8.7,2005.2,"Aprovado"
"B20674",1411204,0,"GERENCIA DE REDES DE COMPUTADORES",7,2009.2,"Aprovado"
"B20674",1305218,0,"METODOLOGIA CIENTÍFICA",7.2,2005.2,"Aprovado"
"B20674",1411171,0,"TEORIA DA COMPUTAÇÃO",2.9,2006.2,"Reprovado"
"B20674",1411266,0,"TECC(FUND E APLIC. DE REALIDADE VIRTUAL",8,2009.1,"Aprovado"
"B20674",1411271,0,"TECC(INT.AO DES.DE SOFT.P/DISP.MOVEIS)",8.5,2008.1,"Aprovado"
"B20674",1411195,0,"SISTEMAS DE INFORMAÇÃO II",5.4,2007.2,"Aprovado"
"B20674",1411171,0,"TEORIA DA COMPUTAÇÃO",7.5,2007.1,"Aprovado"
"B20674",1411170,0,"TEORIA DOS GRAFOS",5,2006.1,"Aprovado"
"B20674",1411190,0,"REDES DE COMPUTADORES",4.3,2008.1,"Reprovado"
"B20674",1411173,0,"LÓGICA MATEMÁTICA",5,2007.2,"Aprovado"
"B20674",1411189,0,"COMPILADORES",7.9,2008.2,"Aprovado"
"B20674",1411192,0,"SISTEMAS OPERACIONAIS",5.1,2008.1,"Aprovado"
"B20674",1411182,0,"LAB.DE ORG.E ARQUITETURA DE COMPUTADORES",7.3,2007.1,"Aprovado"
"B20674",1411177,0,"ENGENHARIA DE SOFTWARE I",5.6,2007.2,"Aprovado"
"B20674",1411185,0,"PROJETO EM COMPUTAÇÃO I",8.3,2009.1,"Aprovado"
"B20674",1109113,0,"MATEMÁTICA DISCRETA",6.8,2006.1,"Aprovado"
"B20674",1411184,0,"LAB.DE INTERCON.DE REDES DE COMPUTADORES",5.7,2009.1,"Aprovado"
"B20674",1411188,0,"MÉTODOS E SOFTWARE NUMÉRICOS",7.5,2009.1,"Aprovado"
"B20674",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",7.8,2005.1,"Aprovado"
"B20674",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",5.1,2005.1,"Aprovado"
"B20674",1411238,0,"SEMINÁRIOS (EDUCAÇÃO AMBIENTAL)",8.7,2007.2,"Aprovado"
"B20674",1411169,0,"PARADIGMAS DE LING. DE PROGRAMAÇÃO",7,2007.2,"Aprovado"
"B20674",1411183,0,"LABORATÓRIO DE ENGENHARIA DE SOFTWARE",6.8,2008.1,"Aprovado"
"B20674",1411167,0,"PROGRAMAÇÃO I",3.1,2005.1,"Reprovado"
"B20674",1411178,0,"SISTEMAS DE INFORMAÇÃO I",7.4,2007.1,"Aprovado"
"B20674",1305220,0,"INFORMÁTICA E SOCIEDADE",8,2006.1,"Aprovado"
"B20674",1114107,0,"PROBABILIDADE E ESTATISTICA",5.1,2007.1,"Aprovado"
"B20674",1411179,0,"LAB.DE ESTRUTURA DE DADOS E ALGORITMOS",7.6,2006.2,"Aprovado"
"B20674",1411168,0,"PROGRAMAÇÃO II",6.3,2006.1,"Aprovado"
"B20674",1411193,0,"BANCO DE DADOS I",5.7,2007.2,"Aprovado"
"B20674",1303021,0,"ECONOMIA",8.2,2008.2,"Aprovado"
"B20674",1411194,0,"BANCO DE DADOS II",3.4,2008.1,"Reprovado"
"B20674",1411167,0,"PROGRAMAÇÃO I",7.7,2005.2,"Aprovado"
"B20674",1411175,0,"ORG.E ARQUITETURA DE COMPUTADORES I",7,2007.1,"Aprovado"
"B20674",1411221,0,"SISTEMAS DE INFORMAÇÕES GEOGRÁFICAS",5.1,2009.1,"Aprovado"
"B20674",1411176,0,"GERÊNCIA DA INFORMAÇÃO",8.6,2005.2,"Aprovado"
"B20674",1411172,0,"ESTRUTURA DE DADOS E ALGORITMOS",7,2006.2,"Aprovado"
"B20674",1305219,0,"DIREITO E CIDADANIA",8,2006.2,"Aprovado"
"B20674",1411194,0,"BANCO DE DADOS II",7,2008.2,"Aprovado"
"B20674",1411181,0,"LABORATÓRIO DE PROGRAMAÇÃO II",7.9,2006.1,"Aprovado"
"B20674",1411256,0,"TEC(PRINCIPIOS DE ADMIN FINANCEIRA)",9,2007.1,"Aprovado"
"B20674",1114107,0,"PROBABILIDADE E ESTATISTICA",4.3,2006.2,"Reprovado"
"B20674",1411191,0,"INTERCONEXÃO DE REDES DE COMPUTADORES",5.7,2009.1,"Aprovado"
"B20674",1411189,0,"COMPILADORES",4,2008.1,"Reprovado"
"B20674",1114114,0,"METODOS ESTATISTICOS",5.4,2009.1,"Aprovado"
"B20674",1108090,0,"FUNDAMENTOS DE FÍSICA MODERNA",5.4,2006.1,"Aprovado"
"B20674",1307150,0,"INGLÊS",7.6,2009.2,"Aprovado"
"B20674",1411187,0,"ANÁLISE E TÉCNICA DE ALGORITMOS",5,2008.2,"Aprovado"
"B20674",1301014,0,"ADMINISTRAÇÃO",7,2006.2,"Aprovado"
"B20674",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",3.7,2005.1,"Reprovado"
"B3793",1411273,0,"TECC (ARQUITETURA DE SOFTWARE)",9.7,2008.2,"Aprovado"
"B3793",1411183,0,"LABORATÓRIO DE ENGENHARIA DE SOFTWARE",8.4,2008.2,"Aprovado"
"B3793",1411259,0,"TECC (GRADES COMPUTACIONAIS)",9.5,2005.2,"Aprovado"
"B3793",1411202,0,"ENGENHARIA DE SOFTWARE II",9.2,2008.2,"Aprovado"
"B3793",1411181,0,"LABORATÓRIO DE PROGRAMAÇÃO II",9.7,2005.2,"Aprovado"
"B3793",1411176,0,"GERÊNCIA DA INFORMAÇÃO",8.7,2006.1,"Aprovado"
"B3793",1411177,0,"ENGENHARIA DE SOFTWARE I",9.8,2008.1,"Aprovado"
"B3793",1411182,0,"LAB.DE ORG.E ARQUITETURA DE COMPUTADORES",9.3,2006.2,"Aprovado"
"B3793",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",9.5,2005.1,"Aprovado"
"B3793",1411186,0,"PROJETO EM COMPUTAÇÃO II",9.3,2009.2,"Aprovado"
"B3793",1411171,0,"TEORIA DA COMPUTAÇÃO",9.1,2006.1,"Aprovado"
"B3793",1305219,0,"DIREITO E CIDADANIA",10,2007.2,"Aprovado"
"B3793",1411188,0,"MÉTODOS E SOFTWARE NUMÉRICOS",7.8,2009.2,"Aprovado"
"B3793",1411184,0,"LAB.DE INTERCON.DE REDES DE COMPUTADORES",8.3,2009.2,"Aprovado"
"B3793",1411197,0,"AVAL.DE DESEMPENHO DE SISTEMAS DISCRETOS",7.5,2009.1,"Aprovado"
"B3793",1411170,0,"TEORIA DOS GRAFOS",7,2005.2,"Aprovado"
"B3793",1411256,0,"TEC(PRINCIPIOS DE ADMIN FINANCEIRA)",9.5,2009.1,"Aprovado"
"B3793",1411179,0,"LAB.DE ESTRUTURA DE DADOS E ALGORITMOS",9.3,2006.1,"Aprovado"
"B3793",1411203,0,"ESTÁGIO INTEGRADO",9.2,2009.2,"Aprovado"
"B3793",1411196,0,"INTELIGENCIA ARTIFICIAL I",7.9,2009.1,"Aprovado"
"B3793",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",8.2,2005.1,"Aprovado"
"B3793",1411175,0,"ORG.E ARQUITETURA DE COMPUTADORES I",8.7,2006.2,"Aprovado"
"B3793",1411222,0,"SISTEMAS DISTRIBUIDOS",9.4,2009.1,"Aprovado"
"B3793",1411193,0,"BANCO DE DADOS I",8.8,2007.2,"Aprovado"
"B3793",1411238,0,"SEMINÁRIOS (EDUCAÇÃO AMBIENTAL)",9,2007.2,"Aprovado"
"B3793",1411192,0,"SISTEMAS OPERACIONAIS",9.1,2008.1,"Aprovado"
"B3793",1108089,0,"FUNDAMENTOS DE FÍSICA CLÁSSICA",8.1,2005.2,"Aprovado"
"B3793",1411265,0,"TECC(REDES AD HOC SEM FIO)",9,2009.1,"Aprovado"
"B3793",1411191,0,"INTERCONEXÃO DE REDES DE COMPUTADORES",8.3,2009.2,"Aprovado"
"B3793",1411167,0,"PROGRAMAÇÃO I",7.9,2005.1,"Aprovado"
"B3793",1114114,0,"METODOS ESTATISTICOS",7.8,2008.1,"Aprovado"
"B3793",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",8.5,2005.1,"Aprovado"
"B3793",1411250,0,"TECC(ALGORITMOS  AVANÇADOS III )",10,2008.1,"Aprovado"
"B3793",1411187,0,"ANÁLISE E TÉCNICA DE ALGORITMOS",5.8,2008.2,"Aprovado"
"B3793",1411168,0,"PROGRAMAÇÃO II",8,2005.2,"Aprovado"
"B3793",1411221,0,"SISTEMAS DE INFORMAÇÕES GEOGRÁFICAS",8.7,2009.1,"Aprovado"
"B3793",1411178,0,"SISTEMAS DE INFORMAÇÃO I",9.1,2006.2,"Aprovado"
"B3793",1411189,0,"COMPILADORES",10,2008.2,"Aprovado"
"B3793",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",7.7,2005.1,"Aprovado"
"B3793",1411190,0,"REDES DE COMPUTADORES",8.7,2007.2,"Aprovado"
"B3793",1411247,0,"TECC(ALGORITMOS AVANÇADOS II)",9.5,2007.2,"Aprovado"
"B3793",1109113,0,"MATEMÁTICA DISCRETA",8,2005.2,"Aprovado"
"B3793",1411195,0,"SISTEMAS DE INFORMAÇÃO II",7.7,2007.2,"Aprovado"
"B3793",1411172,0,"ESTRUTURA DE DADOS E ALGORITMOS",7.8,2006.1,"Aprovado"
"B3793",1305220,0,"INFORMÁTICA E SOCIEDADE",9.9,2008.2,"Aprovado"
"B3793",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",9.3,2005.1,"Aprovado"
"B3793",1108090,0,"FUNDAMENTOS DE FÍSICA MODERNA",8.5,2006.1,"Aprovado"
"B3793",1114107,0,"PROBABILIDADE E ESTATISTICA",7.7,2006.2,"Aprovado"
"B3793",1305218,0,"METODOLOGIA CIENTÍFICA",9.2,2005.2,"Aprovado"
"B3793",1411194,0,"BANCO DE DADOS II",9.1,2008.1,"Aprovado"
"B3793",1411173,0,"LÓGICA MATEMÁTICA",9.3,2006.2,"Aprovado"
"B3793",1411185,0,"PROJETO EM COMPUTAÇÃO I",8.9,2009.1,"Aprovado"
"B3793",1411169,0,"PARADIGMAS DE LING. DE PROGRAMAÇÃO",9,2008.1,"Aprovado"
"B18451",1411173,0,"LÓGICA MATEMÁTICA",8.2,2006.2,"Aprovado"
"B18451",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",7.9,2005.1,"Aprovado"
"B18451",1411196,0,"INTELIGENCIA ARTIFICIAL I",7.8,2008.2,"Aprovado"
"B18451",1305020,0,"RELACOES HUMANAS",3,2009.1,"Reprovado"
"B18451",1411191,0,"INTERCONEXÃO DE REDES DE COMPUTADORES",5.8,2008.1,"Aprovado"
"B18451",1411189,0,"COMPILADORES",7.7,2008.1,"Aprovado"
"B18451",1114107,0,"PROBABILIDADE E ESTATISTICA",7,2006.1,"Aprovado"
"B18451",1411193,0,"BANCO DE DADOS I",7,2007.1,"Aprovado"
"B18451",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",8.6,2005.1,"Aprovado"
"B18451",1411188,0,"MÉTODOS E SOFTWARE NUMÉRICOS",8.4,2009.1,"Aprovado"
"B18451",1411172,0,"ESTRUTURA DE DADOS E ALGORITMOS",7,2006.1,"Aprovado"
"B18451",1411187,0,"ANÁLISE E TÉCNICA DE ALGORITMOS",5.4,2007.2,"Aprovado"
"B18451",1411167,0,"PROGRAMAÇÃO I",8.9,2005.1,"Aprovado"
"B18451",1411177,0,"ENGENHARIA DE SOFTWARE I",8,2007.1,"Aprovado"
"B18451",1411171,0,"TEORIA DA COMPUTAÇÃO",7.3,2006.1,"Aprovado"
"B18451",1411170,0,"TEORIA DOS GRAFOS",7,2005.2,"Aprovado"
"B18451",1411238,0,"SEMINÁRIOS (EDUCAÇÃO AMBIENTAL)",9.8,2008.2,"Aprovado"
"B18451",1411183,0,"LABORATÓRIO DE ENGENHARIA DE SOFTWARE",8,2007.2,"Aprovado"
"B18451",1411178,0,"SISTEMAS DE INFORMAÇÃO I",8.3,2006.2,"Aprovado"
"B18451",1411186,0,"PROJETO EM COMPUTAÇÃO II",6,2009.1,"Aprovado"
"B18451",1411184,0,"LAB.DE INTERCON.DE REDES DE COMPUTADORES",5.8,2008.1,"Aprovado"
"B18451",1411268,0,"TECC(MODELAGEM DE AMBIENTES VIRTUAIS)",9.1,2007.2,"Aprovado"
"B18451",1411190,0,"REDES DE COMPUTADORES",7.7,2007.1,"Aprovado"
"B18451",1411265,0,"TECC(REDES AD HOC SEM FIO)",8.5,2009.1,"Aprovado"
"B18451",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",7,2005.1,"Aprovado"
